ParserWithPrecolation_25-30
=================================================================================================================================================
 ID 	 length 	 state 	 recall 	 prec 	 matched_brackets 	 gold_brackets 	 test_brackets 	 cross_brackets 	 words 	 correct_tags 	 tag_accracy 	
=================================================================================================================================================
 ID 	 length 	 state 	 recall 	 prec 	 matched_brackets 	 gold_brackets 	 test_brackets 	 cross_brackets 	 words 	 correct_tags 	 tag_accracy 	
0			26			0			0.50			0.53			16			32			30			5			26			21			0.81			
2			29			0			0.77			0.82			23			30			28			4			29			29			1.00			
2			29			0			0.77			0.82			23			30			28			4			29			29			1.00			
3			30			0			0.49			0.61			17			35			28			8			30			24			0.80			
4			29			0			0.66			0.73			19			29			26			1			29			24			0.83			
5			25			0			0.56			0.64			14			25			22			7			25			22			0.88			
6			25			0			0.43			0.48			12			28			25			2			25			19			0.76			
7			26			0			0.50			0.48			13			26			27			9			26			23			0.88			
8			30			0			0.45			0.47			14			31			30			10			30			26			0.87			
9			25			0			0.65			0.71			17			26			24			6			25			25			1.00			
10			30			0			0.64			0.72			18			28			25			2			30			25			0.83			
11			30			0			0.52			0.46			13			25			28			4			30			25			0.83			
12			27			0			0.78			0.91			21			27			23			2			27			26			0.96			
13			30			0			0.35			0.39			11			31			28			12			30			21			0.70			
14			28			0			0.55			0.61			17			31			28			6			28			24			0.86			
15			30			0			0.35			0.35			11			31			31			17			30			27			0.90			
16			28			0			0.53			0.68			17			32			25			5			28			26			0.93			
17			29			0			0.54			0.50			15			28			30			6			29			20			0.69			
18			25			0			0.58			0.62			15			26			24			7			25			20			0.80			
19			29			0			0.88			0.88			23			26			26			1			29			28			0.97			
20			25			0			0.92			0.96			23			25			24			0			25			24			0.96			
21			30			0			0.57			0.69			20			35			29			5			30			28			0.93			
23			25			0			0.62			0.56			15			24			27			2			25			23			0.92			
23			25			0			0.62			0.56			15			24			27			2			25			23			0.92			
24			28			0			0.70			0.68			21			30			31			0			28			24			0.86			
25			30			0			0.55			0.55			17			31			31			9			30			22			0.73			
26			28			0			0.62			0.64			16			26			25			7			28			23			0.82			
27			25			0			0.43			0.52			12			28			23			9			25			22			0.88			
28			29			0			0.39			0.56			15			38			27			10			29			22			0.76			
29			26			0			0.45			0.54			14			31			26			11			26			21			0.81			
30			27			0			0.61			0.70			19			31			27			3			27			20			0.74			
31			28			0			0.45			0.48			13			29			27			9			28			19			0.68			
32			26			0			0.47			0.57			17			36			30			7			26			18			0.69			
33			29			0			0.73			0.63			19			26			30			5			29			23			0.79			
34			28			0			0.71			0.88			22			31			25			1			28			26			0.93			
35			25			0			0.32			0.36			8			25			22			8			25			18			0.72			
36			26			0			0.47			0.48			14			30			29			8			26			22			0.85			
37			29			0			0.76			0.73			22			29			30			3			29			25			0.86			
38			28			0			0.77			0.77			20			26			26			2			28			24			0.86			
39			30			0			0.46			0.46			16			35			35			10			30			25			0.83			
40			30			0			0.48			0.54			15			31			28			5			30			24			0.80			
41			25			0			0.58			0.64			14			24			22			5			25			23			0.92			
42			27			0			0.64			0.67			16			25			24			4			27			23			0.85			
43			28			0			0.38			0.46			13			34			28			7			28			23			0.82			
44			27			0			0.59			0.64			16			27			25			4			27			23			0.85			
45			29			0			0.60			0.72			21			35			29			3			29			23			0.79			
46			26			0			0.55			0.65			17			31			26			7			26			22			0.85			
47			26			0			0.63			0.71			17			27			24			4			26			23			0.88			
48			29			0			0.51			0.55			18			35			33			7			29			20			0.69			
49			26			0			0.60			0.67			18			30			27			5			26			26			1.00			
50			28			0			0.57			0.68			17			30			25			7			28			27			0.96			
51			29			0			0.55			0.62			16			29			26			9			29			23			0.79			
52			29			0			0.55			0.59			16			29			27			9			29			27			0.93			
53			25			0			0.70			0.80			16			23			20			2			25			19			0.76			
54			28			0			0.52			0.61			17			33			28			7			28			24			0.86			
55			26			0			0.41			0.58			11			27			19			4			26			20			0.77			
56			25			0			0.52			0.61			14			27			23			0			25			20			0.80			
57			26			0			0.34			0.42			11			32			26			4			26			21			0.81			
58			25			0			0.61			0.61			14			23			23			5			25			23			0.92			
59			26			0			0.62			0.64			18			29			28			4			26			20			0.77			
60			29			0			0.61			0.68			17			28			25			8			29			27			0.93			
61			29			0			0.81			0.89			25			31			28			3			29			28			0.97			
62			27			0			0.48			0.52			13			27			25			2			27			20			0.74			
63			28			0			0.33			0.38			11			33			29			11			28			26			0.93			
64			29			0			0.70			0.70			21			30			30			6			29			25			0.86			
65			27			0			0.70			0.81			21			30			26			2			27			24			0.89			
66			26			0			0.54			0.65			15			28			23			7			26			23			0.88			
67			27			0			0.70			0.78			21			30			27			5			27			26			0.96			
68			30			0			0.39			0.48			16			41			33			14			30			26			0.87			
69			27			0			0.46			0.52			12			26			23			9			27			20			0.74			
70			30			0			0.64			0.69			18			28			26			2			30			28			0.93			
71			25			0			0.52			0.60			12			23			20			7			25			20			0.80			
72			25			0			0.60			0.71			15			25			21			3			25			21			0.84			

Number of sentence:	73.00
Number of Error sentence:	0.00
Number of Skip  sentence:	0.00
Number of Valid sentence:	73.00
Bracketing Recall:	56.34
Bracketing Precision:	62.00
Bracketing FMeasure:	59.03
Complete match:	0.00
Average crossing:	5.62
No crossing:	4.11
Tagging accuracy:	84.95


NP1VC2HC/NP1VC2HC_25-30
=================================================================================================================================================
 ID 	 length 	 state 	 recall 	 prec 	 matched_brackets 	 gold_brackets 	 test_brackets 	 cross_brackets 	 words 	 correct_tags 	 tag_accracy 	
0			26			0			0.75			0.75			24			32			32			6			26			26			1.00			
1			29			0			0.87			0.87			26			30			30			3			29			29			1.00			
2			29			0			0.76			0.81			22			29			27			4			29			29			1.00			
3			30			0			0.80			0.85			28			35			33			2			30			28			0.93			
4			29			0			0.97			0.97			28			29			29			0			29			28			0.97			
5			25			0			0.72			0.78			18			25			23			4			25			25			1.00			
6			25			0			1.00			1.00			28			28			28			0			25			25			1.00			
7			26			0			0.65			0.65			17			26			26			7			26			25			0.96			
8			30			0			0.87			0.90			27			31			30			3			30			30			1.00			
9			25			0			0.65			0.65			17			26			26			8			25			24			0.96			
10			30			0			0.86			0.89			24			28			27			3			30			30			1.00			
11			30			0			1.00			1.00			25			25			25			0			30			30			1.00			
12			27			0			0.70			0.76			19			27			25			6			27			27			1.00			
13			30			0			0.68			0.68			21			31			31			5			30			28			0.93			
14			28			0			0.81			0.89			25			31			28			2			28			27			0.96			
15			30			0			0.77			0.83			24			31			29			2			30			30			1.00			
16			28			0			0.84			0.90			27			32			30			3			28			28			1.00			
17			29			0			0.86			0.86			24			28			28			3			29			29			1.00			
18			25			0			0.92			0.92			24			26			26			2			25			25			1.00			
19			29			0			0.92			0.92			24			26			26			1			29			28			0.97			
20			25			0			1.00			0.96			25			25			26			0			25			25			1.00			
21			30			0			1.00			1.00			35			35			35			0			30			30			1.00			
22			25			0			0.96			0.96			23			24			24			0			25			25			1.00			
23			30			0			0.84			0.84			27			32			32			5			30			30			1.00			
24			28			0			0.97			1.00			29			30			29			0			28			28			1.00			
25			30			0			0.74			0.77			23			31			30			6			30			30			1.00			
26			28			0			0.73			0.73			19			26			26			4			28			27			0.96			
27			25			0			0.93			1.00			26			28			26			0			25			25			1.00			
28			29			0			0.61			0.70			23			38			33			8			29			29			1.00			
29			26			0			0.94			0.94			29			31			31			1			26			26			1.00			
30			27			0			0.77			0.86			24			31			28			2			27			27			1.00			
31			28			0			0.79			0.79			23			29			29			6			28			28			1.00			
32			26			0			0.75			0.77			27			36			35			7			26			26			1.00			
33			29			0			0.92			0.96			24			26			25			1			29			29			1.00			
34			28			0			0.94			0.97			29			31			30			1			28			28			1.00			
35			25			0			0.76			0.76			19			25			25			5			25			25			1.00			
36			26			0			0.90			0.93			27			30			29			1			26			26			1.00			
37			29			0			0.76			0.73			22			29			30			5			29			29			1.00			
38			28			0			0.92			0.89			24			26			27			1			28			28			1.00			
39			30			0			0.60			0.60			21			35			35			13			30			29			0.97			
40			30			0			0.84			0.81			26			31			32			4			30			29			0.97			
41			25			0			1.00			0.96			24			24			25			0			25			25			1.00			
42			27			0			0.96			0.92			24			25			26			2			27			27			1.00			
43			28			0			0.85			0.88			29			34			33			3			28			28			1.00			
44			27			0			0.89			0.92			24			27			26			2			27			27			1.00			
45			29			0			0.74			0.72			26			35			36			7			29			29			1.00			
46			26			0			0.77			0.83			24			31			29			4			26			26			1.00			
47			26			0			0.74			0.77			20			27			26			3			26			25			0.96			
48			29			0			0.91			0.94			32			35			34			0			29			27			0.93			
49			26			0			0.67			0.74			20			30			27			6			26			26			1.00			
50			28			0			1.00			1.00			30			30			30			0			28			28			1.00			
51			29			0			0.86			0.89			25			29			28			3			29			29			1.00			
52			29			0			0.72			0.78			21			29			27			4			29			27			0.93			
53			25			0			1.00			1.00			23			23			23			0			25			25			1.00			
54			28			0			0.76			0.83			25			33			30			5			28			28			1.00			
55			26			0			0.93			0.93			25			27			27			2			26			26			1.00			
56			25			0			0.85			0.88			23			27			26			3			25			25			1.00			
57			26			0			1.00			1.00			32			32			32			0			26			26			1.00			
58			25			0			0.78			0.78			18			23			23			3			25			25			1.00			
59			26			0			0.93			0.96			27			29			28			1			26			25			0.96			
60			29			0			0.96			0.93			27			28			29			0			29			29			1.00			
61			29			0			0.90			0.93			28			31			30			1			29			29			1.00			
62			27			0			0.81			0.81			22			27			27			4			27			27			1.00			
63			28			0			0.70			0.70			23			33			33			9			28			27			0.96			
64			29			0			0.97			1.00			29			30			29			0			29			29			1.00			
65			27			0			0.87			0.87			26			30			30			4			27			27			1.00			
66			26			0			0.79			0.85			22			28			26			4			26			26			1.00			
67			27			0			0.83			0.81			25			30			31			4			27			27			1.00			
68			30			0			0.54			0.63			22			41			35			10			30			28			0.93			
69			27			0			0.88			0.92			23			26			25			2			27			27			1.00			
70			30			0			0.89			0.83			25			28			30			2			30			30			1.00			
71			25			0			1.00			0.96			23			23			24			0			25			25			1.00			
72			25			0			0.76			0.79			19			25			24			3			25			23			0.92			

Number of sentence:	73.00
Number of Error sentence:	0.00
Number of Skip  sentence:	0.00
Number of Valid sentence:	73.00
Bracketing Recall:	83.51
Bracketing Precision:	85.52
Bracketing FMeasure:	84.50
Complete match:	8.22
Average crossing:	3.08
No crossing:	21.92
Tagging accuracy:	98.86
